work_year,experience_level,salary,employee_residence,remote_ratio,company_size,company_location,company_location_name,company_location_continent,salary_binned,job_title,job_category
2022,Senior,185100,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2022,Senior,104890,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,105000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,80000,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,76814,CA,Full-Remote,Medium,CA,Canada,North America,50k-100k,Machine Learning Developer,Machine Learning & AI
2020,Senior,117104,CA,Half-Remote,Large,CA,Canada,North America,100k-150k,Machine Learning Manager,Management & Leadership
2022,Executive,192037,CA,Half-Remote,Large,CA,Canada,North America,150k-200k,Director of Data Science,Management & Leadership
2022,Intermediate,120000,US,Full-Remote,Small,US,United States,North America,100k-150k,Machine Learning Engineer,Machine Learning & AI
2022,Intermediate,17805,IN,Full-Remote,Medium,IN,India,Asia,0k-50k,Business Data Analyst,Business Intelligence
2022,Intermediate,30523,IN,Full-Remote,Large,IN,India,Asia,0k-50k,Data Scientist,Data Science & Analytics
2022,Intermediate,55685,PT,Half-Remote,Large,PT,Portugal,Europe,50k-100k,Machine Learning Infrastructure Engineer,Machine Learning & AI
2022,Intermediate,52533,DE,Half-Remote,Large,DE,Germany,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Entry,17805,IN,Full-Remote,Medium,IN,India,Asia,0k-50k,Data Scientist,Data Science & Analytics
2022,Intermediate,75000,BO,Full-Remote,Large,US,United States,North America,50k-100k,Applied Machine Learning Scientist,Machine Learning & AI
2022,Intermediate,157000,US,Full-Remote,Large,US,United States,North America,150k-200k,Applied Data Scientist,Data Science & Analytics
2022,Intermediate,69133,CA,Half-Remote,Large,CA,Canada,North America,50k-100k,Business Data Analyst,Business Intelligence
2022,Entry,65000,US,Full-Remote,Small,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,68293,IE,Full-Remote,Small,IE,Ireland,Europe,50k-100k,Machine Learning Engineer,Machine Learning & AI
2021,Intermediate,109000,US,Half-Remote,Large,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Intermediate,67597,CA,Full-Remote,Medium,CA,Canada,North America,50k-100k,Data Scientist,Data Science & Analytics
2022,Entry,10000,PT,Full-Remote,Medium,LU,Luxembourg,Europe,0k-50k,Computer Vision Engineer,Specialized Roles
2022,Intermediate,20000,GR,Full-Remote,Small,GR,Greece,Europe,0k-50k,Data Analyst,Data Science & Analytics
2021,Senior,102839,SI,Full-Remote,Large,SI,Slovenia,Europe,100k-150k,Head of Data,Management & Leadership
2022,Senior,200000,MY,Full-Remote,Medium,US,United States,North America,200k-250k,Head of Data,Management & Leadership
2022,Entry,51081,CA,Full-Remote,Large,CA,Canada,North America,50k-100k,Data Scientist,Data Science & Analytics
2022,Intermediate,78000,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Scientist,Data Science & Analytics
2022,Senior,135000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,115000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,83864,AU,Full-Remote,Large,AU,Australia,Oceania,50k-100k,Machine Learning Engineer,Machine Learning & AI
2022,Entry,40000,JP,Full-Remote,Large,MY,Malaysia,Asia,0k-50k,Data Scientist,Data Science & Analytics
2022,Intermediate,31520,EE,Full-Remote,Small,EE,Estonia,Europe,0k-50k,Head of Data,Management & Leadership
2022,Senior,59888,NL,Full-Remote,Large,NL,Netherlands,Europe,50k-100k,Machine Learning Engineer,Machine Learning & AI
2020,Entry,54742,PK,Full-Remote,Large,DE,Germany,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,89306,FR,Half-Remote,Large,FR,France,Europe,50k-100k,Research Scientist,Data Science & Analytics
2022,Entry,83171,AU,Half-Remote,Medium,AU,Australia,Oceania,50k-100k,Data Scientist,Data Science & Analytics
2022,Senior,165000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2022,Intermediate,153000,US,Half-Remote,Medium,US,United States,North America,150k-200k,Machine Learning Scientist,Machine Learning & AI
2022,Senior,100000,BR,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,76814,CA,Full-Remote,Medium,CA,Canada,North America,50k-100k,Machine Learning Developer,Machine Learning & AI
2022,Intermediate,33609,PL,Full-Remote,Large,PL,Poland,Europe,0k-50k,Data Scientist,Data Science & Analytics
2022,Intermediate,75000,CA,Full-Remote,Small,CA,Canada,North America,50k-100k,Principal Data Analyst,Data Science & Analytics
2020,Intermediate,20000,HN,On-Site,Small,HN,Honduras,North America,0k-50k,Product Data Analyst,Data Science & Analytics
2022,Entry,30469,TN,Full-Remote,Medium,CZ,Czechia,Europe,0k-50k,Applied Machine Learning Scientist,Machine Learning & AI
2021,Intermediate,69999,CZ,Half-Remote,Large,CZ,Czechia,Europe,50k-100k,Research Scientist,Data Science & Analytics
2022,Entry,55475,PK,Full-Remote,Medium,DE,Germany,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,61989,AT,On-Site,Large,AT,Austria,Europe,50k-100k,Research Scientist,Data Science & Analytics
2022,Senior,152500,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Science Manager,Management & Leadership
2022,Entry,120000,US,Full-Remote,Large,US,United States,North America,100k-150k,Research Scientist,Data Science & Analytics
2022,Intermediate,135000,US,Full-Remote,Large,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,405000,US,Full-Remote,Large,US,United States,North America,>300k,Data Analytics Lead,Data Science & Analytics
2021,Senior,150000,US,On-Site,Large,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2021,Senior,240000,US,On-Site,Large,US,United States,North America,200k-250k,Data Science Manager,Management & Leadership
2021,Intermediate,135000,US,Full-Remote,Large,US,United States,North America,100k-150k,Data Analyst,Data Science & Analytics
2021,Entry,80000,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Scientist,Data Science & Analytics
2022,Senior,380000,US,Full-Remote,Large,US,United States,North America,>300k,Applied Data Scientist,Data Science & Analytics
2022,Intermediate,120402,CH,On-Site,Large,CH,Switzerland,Europe,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,177000,US,Full-Remote,Large,US,United States,North America,150k-200k,Applied Data Scientist,Data Science & Analytics
2022,Intermediate,65141,FR,Full-Remote,Medium,FR,France,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2022,Intermediate,48000,RU,Full-Remote,Small,US,United States,North America,0k-50k,Data Scientist,Data Science & Analytics
2022,Entry,20000,PK,On-Site,Medium,PK,Pakistan,Asia,0k-50k,Data Analytics Engineer,Data Science & Analytics
2021,Senior,220000,US,On-Site,Large,US,United States,North America,200k-250k,Principal Data Scientist,Data Science & Analytics
2021,Intermediate,77364,JP,Half-Remote,Small,JP,Japan,Asia,50k-100k,ML Engineer,Machine Learning & AI
2021,Intermediate,63711,JP,Half-Remote,Small,JP,Japan,Asia,50k-100k,ML Engineer,Machine Learning & AI
2022,Entry,150000,AU,Full-Remote,Small,AU,Australia,Oceania,150k-200k,Computer Vision Software Engineer,Specialized Roles
2021,Intermediate,90000,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2022,Intermediate,100000,CA,Full-Remote,Medium,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2021,Entry,100000,US,On-Site,Small,US,United States,North America,100k-150k,Data Scientist,Data Science & Analytics
2022,Entry,100000,DZ,Half-Remote,Medium,DZ,Algeria,Africa,100k-150k,Data Scientist,Data Science & Analytics
2022,Senior,144000,US,Half-Remote,Large,US,United States,North America,100k-150k,Research Scientist,Data Science & Analytics
2022,Senior,155499,DE,Full-Remote,Medium,DE,Germany,Europe,150k-200k,Principal Data Scientist,Data Science & Analytics
2021,Senior,24000,BR,Full-Remote,Medium,BR,Brazil,South America,0k-50k,Computer Vision Engineer,Specialized Roles
2021,Intermediate,38400,VN,Full-Remote,Medium,US,United States,North America,0k-50k,Applied Machine Learning Scientist,Machine Learning & AI
2022,Entry,100000,US,Half-Remote,Large,US,United States,North America,100k-150k,Financial Data Analyst,Business Intelligence
2021,Intermediate,82500,US,Full-Remote,Small,US,United States,North America,50k-100k,Data Scientist,Data Science & Analytics
2021,Entry,49646,FR,Half-Remote,Medium,FR,France,Europe,0k-50k,Data Scientist,Data Science & Analytics
2021,Senior,40570,IN,Half-Remote,Large,IN,India,Asia,0k-50k,Lead Data Scientist,Data Science & Analytics
2022,Entry,120000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2022,Senior,84053,DE,On-Site,Medium,DE,Germany,Europe,50k-100k,Lead Machine Learning Engineer,Machine Learning & AI
2021,Entry,20000,IN,Full-Remote,Small,IN,India,Asia,0k-50k,Machine Learning Engineer,Machine Learning & AI
2022,Entry,125000,US,On-Site,Medium,US,United States,North America,100k-150k,Computer Vision Engineer,Specialized Roles
2021,Intermediate,9466,IN,On-Site,Small,IN,India,Asia,0k-50k,Data Scientist,Data Science & Analytics
2021,Senior,120000,US,Half-Remote,Small,US,United States,North America,100k-150k,Machine Learning Scientist,Machine Learning & AI
2021,Entry,10354,ES,Half-Remote,Medium,ES,Spain,Europe,0k-50k,Data Analyst,Data Science & Analytics
2021,Entry,110037,GB,On-Site,Large,GB,United Kingdom,Europe,100k-150k,Applied Data Scientist,Data Science & Analytics
2022,Entry,21013,PT,Full-Remote,Large,PT,Portugal,Europe,0k-50k,ML Engineer,Machine Learning & AI
2021,Entry,50000,US,Full-Remote,Medium,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2021,Senior,200000,US,Full-Remote,Medium,US,United States,North America,200k-250k,Principal Data Engineer,Data Engineering & Infrastructure
2021,Intermediate,60000,ES,Half-Remote,Medium,RO,Romania,Europe,50k-100k,Big Data Engineer,Data Engineering & Infrastructure
2021,Intermediate,200000,US,Full-Remote,Large,US,United States,North America,200k-250k,Data Engineer,Data Engineering & Infrastructure
2021,Entry,100000,IQ,Half-Remote,Small,IQ,Iraq,Asia,100k-150k,Machine Learning Developer,Machine Learning & AI
2021,Intermediate,100000,US,Full-Remote,Large,US,United States,North America,100k-150k,Data Engineer,Data Engineering & Infrastructure
2021,Senior,82744,BE,Half-Remote,Medium,BE,Belgium,Europe,50k-100k,Machine Learning Engineer,Machine Learning & AI
2020,Intermediate,59303,DE,Full-Remote,Small,DE,Germany,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2021,Intermediate,62649,FR,Half-Remote,Medium,FR,France,Europe,50k-100k,Research Scientist,Data Science & Analytics
2021,Intermediate,82528,GB,Full-Remote,Large,GB,United Kingdom,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2021,Intermediate,170000,US,Full-Remote,Large,US,United States,North America,150k-200k,Data Architect,Data Engineering & Infrastructure
2021,Intermediate,150000,US,Full-Remote,Large,US,United States,North America,150k-200k,Data Architect,Data Engineering & Infrastructure
2021,Entry,55000,US,Half-Remote,Small,US,United States,North America,50k-100k,BI Data Analyst,Business Intelligence
2021,Executive,250000,US,On-Site,Large,US,United States,North America,,Director of Data Science,Management & Leadership
2021,Entry,80000,US,Full-Remote,Large,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2020,Entry,70000,US,Full-Remote,Large,US,United States,North America,50k-100k,Big Data Engineer,Data Engineering & Infrastructure
2021,Executive,130026,DE,Half-Remote,Medium,DE,Germany,Europe,100k-150k,Director of Data Science,Management & Leadership
2021,Entry,63831,DE,Half-Remote,Large,DE,Germany,Europe,50k-100k,Data Science Consultant,Data Science & Analytics
2020,Senior,68428,GR,Full-Remote,Large,US,United States,North America,50k-100k,Data Scientist,Data Science & Analytics
2021,Executive,85000,RU,On-Site,Medium,RU,Russian Federation,Europe,50k-100k,Head of Data Science,Management & Leadership
2021,Executive,230000,RU,Half-Remote,Large,RU,Russian Federation,Europe,200k-250k,Head of Data,Management & Leadership
2021,Entry,125000,US,Full-Remote,Small,US,United States,North America,100k-150k,Machine Learning Engineer,Machine Learning & AI
2021,Senior,120000,US,Full-Remote,Medium,US,United States,North America,100k-150k,Data Analytics Manager,Management & Leadership
2020,Intermediate,450000,US,On-Site,Medium,US,United States,North America,>300k,Research Scientist,Data Science & Analytics
2020,Intermediate,46759,FR,Half-Remote,Large,FR,France,Europe,0k-50k,Data Analyst,Data Science & Analytics
2020,Intermediate,74130,AT,Half-Remote,Large,AT,Austria,Europe,50k-100k,Data Engineer,Data Engineering & Infrastructure
2021,Senior,127221,CA,Half-Remote,Large,CA,Canada,North America,100k-150k,Data Science Engineer,Data Science & Analytics
2021,Senior,144000,US,Full-Remote,Large,US,United States,North America,100k-150k,Data Science Manager,Management & Leadership
2021,Entry,13400,UA,Full-Remote,Large,UA,Ukraine,Europe,0k-50k,Data Scientist,Data Science & Analytics
2021,Intermediate,75774,CA,Full-Remote,Large,CA,Canada,North America,50k-100k,Data Scientist,Data Science & Analytics
2021,Intermediate,150000,US,Full-Remote,Medium,US,United States,North America,150k-200k,Data Scientist,Data Science & Analytics
2020,Intermediate,103000,US,Full-Remote,Large,US,United States,North America,100k-150k,Data Science Consultant,Data Science & Analytics
2021,Senior,153000,US,Full-Remote,Large,US,United States,North America,150k-200k,Data Engineer,Data Engineering & Infrastructure
2021,Intermediate,90000,US,Full-Remote,Large,US,United States,North America,50k-100k,Data Engineer,Data Engineering & Infrastructure
2021,Entry,90000,US,Full-Remote,Small,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2021,Entry,60000,US,Full-Remote,Small,US,United States,North America,50k-100k,Data Analyst,Data Science & Analytics
2021,Intermediate,50000,NG,Full-Remote,Large,NG,Nigeria,Africa,50k-100k,Data Scientist,Data Science & Analytics
2021,Entry,12000,PK,Full-Remote,Medium,US,United States,North America,0k-50k,AI Scientist,Machine Learning & AI
2021,Intermediate,5409,IN,Half-Remote,Medium,IN,India,Asia,0k-50k,3D Computer Vision Researcher,Specialized Roles
2021,Intermediate,270000,US,Full-Remote,Large,US,United States,North America,,ML Engineer,Machine Learning & AI
